shapeID,name,area_km2,n_pixels,sol,rad_km2,sol_per_km2,mean_rad,median_rad,p90_rad,max_rad,lit_area_km2,lit_share,core_area_km2,core_share,pop,pop_inhabited,pop_lit,pop_dark,pop_lit_share,pop_density,sol_per_capita,gini_pixels,gini_pop_light,cv_rad,sol_share_nat,pop_share_nat,light_pop_ratio,parent
11933810B10126944429848,قابس المدينة,17.1074,83,3046.65,627.942,178.089,36.7066,33.9401,63.735,121.571,17.1074,1,17.1074,1,45919.4,45919.4,45919.4,0,1,2684.18,0.0663477,0.315887,0.284356,0.583608,0.00516159,0.00394419,1.30866,Gabès
11933810B98066234289129,فرنانة,390.091,1958,799.876,159.333,2.05049,0.408517,0,0.853953,30.7635,97.4093,0.249709,3.58531,0.00919097,44799.1,44799.1,19628.2,25170.9,0.438139,114.843,0.0178547,0.886389,0.8402,4.40188,0.00135514,0.00384797,0.35217,Jendouba
11933810B83790658636329,غنوش,20.3944,99,1102.43,227.125,54.0557,11.1357,6.42818,30.3991,44.4312,19.3648,0.949514,7.82902,0.383881,32396.5,32396.5,32171.8,224.696,0.993064,1588.5,0.0340294,0.544731,0.38204,1.04682,0.00186773,0.00278266,0.671202,Gabès
11933810B65727884052892,‫عقارب‬,732.947,3592,3374.78,688.858,4.60439,0.939526,0,1.88134,50.6641,284.535,0.388207,11.8378,0.016151,31437.8,31437.8,24056.1,7381.68,0.765197,42.8923,0.107348,0.826641,0.697133,3.2412,0.0057175,0.00270032,2.11735,Sfax
11933810B89464736925123,طينة,100.874,494,5115.63,1044.54,50.7132,10.3555,6.55119,25.5869,59.2028,100.261,0.993926,35.5271,0.352193,78332.6,78332.6,78304.8,27.8024,0.999645,776.541,0.0653065,0.498133,0.353038,0.996726,0.00866684,0.00672829,1.28812,Sfax
11933810B49609226357839,طبلبة,22.6036,112,1391.29,280.78,61.5516,12.4222,10.4943,24.8821,39.9184,22.6036,1,11.7051,0.517843,41452,41452,41452,0,1,1833.86,0.0335639,0.358724,0.283646,0.669341,0.00235711,0.00356047,0.66202,Monastir
11933810B10641809578431,صيادة - لمطة - بوحجر,13.3154,66,1674.25,337.774,125.738,25.3674,22.8863,48.2456,63.5035,13.3154,1,9.8855,0.742411,32322.3,32322.3,32322.3,0,1,2427.43,0.0517986,0.370516,0.25042,0.652192,0.00283649,0.00277628,1.02169,Monastir
11933810B93819416666054,سوسة جوهرة,13.8922,69,4955.55,997.72,356.713,71.8195,72.4668,89.176,96.3014,13.8922,1,13.8922,1,117935,117935,117935,0,1,8489.25,0.0420194,0.11767,0.105851,0.212014,0.00839562,0.0101299,0.828799,Sousse
11933810B21860369421282,رأس الجبل,84.6382,428,1776.47,351.286,20.9889,4.15062,2.37525,8.61798,31.9082,81.6715,0.964948,6.92063,0.0817672,61944.2,61944.2,61638,306.255,0.995056,731.87,0.0286785,0.50684,0.45695,1.15653,0.00300966,0.00532063,0.56566,Bizerte
11933810B55404586431180,صفاقس الغربية,16.3257,80,2762.98,563.851,169.241,34.5372,34.3594,46.0024,72.7892,16.3257,1,16.3257,1,108811,108811,108811,0,1,6665.03,0.0253924,0.163121,0.149227,0.296765,0.004681,0.00934624,0.500844,Sfax
11933810B91827641175132,قصيبة المديوني,35.5131,176,1891.73,381.645,53.2683,10.7484,4.90419,32.7472,53.7208,35.1096,0.988635,10.2888,0.289719,40292.7,40292.7,40212.6,80.0827,0.998012,1134.59,0.0469496,0.554865,0.401083,1.16179,0.00320494,0.0034609,0.926042,Monastir
11933810B81652618880798,بوعرادة,379.747,1898,618.55,123.715,1.62884,0.325896,0,0.660555,45.7334,56.0058,0.147482,2.40005,0.00632013,9803.28,9803.28,4890.18,4913.1,0.498831,25.8153,0.0630962,0.947492,0.78554,7.16539,0.00104794,0.000842042,1.24452,Siliana
11933810B45632571730396,سيدي بو علي,127.823,636,1757.01,353.141,13.7457,2.7626,1.66887,5.83794,34.6618,109.738,0.858521,4.82413,0.0377408,24545.1,24545.1,23457.2,1087.87,0.955679,192.025,0.071583,0.542823,0.550009,1.41424,0.00297671,0.00210827,1.41192,Sousse
11933810B19204281524577,سيدي الهاني,315.755,1566,1351.65,272.555,4.28069,0.863123,0,2.09587,27.8748,144.964,0.459101,3.22728,0.0102208,15082.8,15079.5,10057.3,5022.23,0.666951,47.7675,0.0896151,0.756471,0.721122,2.38037,0.00228995,0.00129552,1.76759,Sousse
11933810B13786823130754,سيدي البشير,2.9832,15,1256.36,249.862,421.144,83.7571,85.6859,97.3313,103.593,2.9832,1,2.9832,1,25445.8,25445.8,25445.8,0,1,8529.72,0.0493737,0.0861864,0.0819733,0.155412,0.0021285,0.00218564,0.973857,Tunis
11933810B12415666618118,باجة الشمالية,424.326,2134,2131.68,424.205,5.0237,0.998915,0,0.966961,63.4899,107.832,0.254126,9.95049,0.0234501,77347.6,77347.6,52529.5,24818.1,0.679136,182.284,0.0275598,0.93384,0.602268,5.15554,0.00361147,0.00664368,0.543595,Béja
11933810B21725458188720,قعفور,460.302,2298,552.47,110.565,1.20023,0.240413,0,0.580032,25.4167,59.8592,0.130043,2.80112,0.00608541,14853,14853,7896.94,6956.09,0.531672,32.268,0.0371958,0.946854,0.737155,6.14758,0.000935988,0.00127578,0.733657,Siliana
11933810B54708226655560,المتلوي,969.137,4720,2358.83,483.758,2.43395,0.499753,0,0.754675,42.323,127.758,0.131827,12.9207,0.0133322,39073.3,38809.8,26531.8,12277.9,0.683638,40.3176,0.0603694,0.957211,0.613928,5.8167,0.0039963,0.00335616,1.19074,Gafsa
11933810B97114621769355,‫الصخیرة‬,904.913,4413,1979.53,405.995,2.18753,0.448567,0,0.933883,33.5529,254.51,0.281254,5.53805,0.00611998,37103.8,37103.8,23727.3,13376.5,0.639484,41.0026,0.0533511,0.867789,0.758089,4.08269,0.00335369,0.00318699,1.05231,Sfax
11933810B76195291286542,الزاوية قصيبة الثريات,35.8642,178,3518.59,708.838,98.1087,19.7674,9.39203,57.7177,70.5233,35.8642,1,17.3254,0.483083,49191.2,49191.2,49191.2,0,1,1371.59,0.071529,0.529828,0.311931,1.01746,0.00596116,0.00422522,1.41085,Sousse
11933810B97530891468779,المدينة الجديدة,7.76122,39,2348.56,467.371,302.602,60.2196,61.0598,83.684,92.0611,7.76122,1,7.76122,1,49842.9,49842.9,49842.9,0,1,6422.04,0.0471193,0.173727,0.13236,0.303288,0.0039789,0.0042812,0.92939,Ben Arous
11933810B40013450318318,سوسة الرياض,9.66738,48,1943.77,391.48,201.065,40.4952,34.0376,78.1812,93.6568,9.66738,1,7.65317,0.791649,45609.3,45609.3,45609.3,0,1,4717.86,0.0426178,0.411516,0.229,0.723306,0.00329311,0.00391756,0.840601,Sousse
11933810B9968739853543,نفطة,1636.44,7932,1009.09,208.049,0.616634,0.127217,0,0,44.4351,52.1634,0.0318761,5.77287,0.0035277,22389.1,19302,11487.7,7814.27,0.595157,13.6816,0.0450704,0.990217,0.763218,12.5678,0.00170958,0.00192309,0.888977,Tozeur
11933810B18034425554259,هبيرة,314.855,1553,648.628,131.61,2.06008,0.417661,0,0.871903,24.0775,87.2251,0.277033,2.23292,0.0070919,11375.8,11375.8,5144.47,6231.29,0.452231,36.1301,0.0570185,0.862254,0.827117,3.76396,0.0010989,0.000977108,1.12464,Mahdia
11933810B2611958153952,البطان,154.948,779,762.331,151.607,4.91991,0.978602,0.657564,2.283,28.4086,79.1591,0.510875,1.193,0.00769934,17192.1,17192.1,14249.9,2942.13,0.828867,110.954,0.044342,0.71539,0.62563,2.08777,0.00129153,0.00147669,0.874611,Manouba
11933810B25147295271575,الحمامات,326.66,1635,6934.36,1385.84,21.2281,4.2412,0.972309,12.9207,75.58,193.825,0.593353,38.5719,0.118079,101616,101616,95899.4,5716.23,0.943747,311.074,0.0682411,0.798807,0.451434,2.21793,0.0117481,0.00872816,1.346,Nabeul
11933810B34035527934296,السرس,431.41,2149,1085.09,217.844,2.51521,0.504928,0,0.97349,30.4029,129.515,0.300214,4.21487,0.00976997,21682.5,21682.5,14259.4,7423.18,0.657642,50.2597,0.0500444,0.864526,0.694161,4.09966,0.00183834,0.0018624,0.987084,El Kef
11933810B96784549406628,العمران الأعلى,3.18,16,1355.81,269.468,426.356,84.7381,86.578,103.308,105.058,3.18,1,3.18,1,44721.4,44721.4,44721.4,0,1,14063.4,0.0303168,0.098303,0.10474,0.173329,0.002297,0.0038413,0.597974,Tunis
11933810B58410238411456,العيون,410.142,2029,610.012,123.347,1.48732,0.300647,0,0.835795,18.8156,128.006,0.312101,0.404134,0.000985351,19049.7,19049.7,7164.13,11885.5,0.376077,46.4464,0.0320222,0.78753,0.839466,2.78906,0.00103347,0.00163625,0.631612,Kasserine
11933810B56753019610878,الكبارية,10.3471,52,2035.03,404.919,196.676,39.1352,38.2496,69.9742,90.4273,10.3471,1,8.55615,0.826909,94224.1,94224.1,94224.1,0,1,9106.3,0.0215978,0.369019,0.30223,0.646608,0.00344773,0.00809328,0.425999,Tunis
11933810B70692418830632,المروج,15.7253,79,3759.85,748.404,239.096,47.5931,49.9263,65.2561,76.6264,15.7253,1,15.7253,1,93704.5,93704.5,93704.5,0,1,5958.83,0.0401246,0.192326,0.149518,0.336609,0.0063699,0.00804864,0.791425,Ben Arous
11933810B18047024672055,بن قردان,4791.78,22980,3428.59,712.883,0.715516,0.149199,0,0,59.2587,303.99,0.0634399,11.0203,0.00229983,84961.9,79734.3,48308.3,31426,0.605866,17.7308,0.0403545,0.973405,0.750751,8.25164,0.00580868,0.0072977,0.79596,Médenine
11933810B71937428341343,جربة اجيم,158.971,770,1651.14,340.917,10.3864,2.14434,1.16832,4.81768,26.5065,135.222,0.850607,5.36978,0.0337784,25473,25473,24497,976.013,0.961684,160.237,0.0648191,0.56352,0.51231,1.39902,0.00279734,0.00218798,1.2785,Médenine
11933810B22764087432985,جربة حومة السوق,164.16,796,4878.35,1005.97,29.7171,6.12858,3.44319,13.2409,66.4501,158.798,0.967339,22.8881,0.139426,82917.4,82916.3,82562.7,353.613,0.995735,505.101,0.0588339,0.536905,0.493491,1.34034,0.00826484,0.00712209,1.16045,Médenine
11933810B67956509398297,حزوة,1281.22,6206,759.12,156.739,0.592498,0.12232,0,0,44.8086,59.2524,0.0462468,3.71711,0.00290122,4890.13,2179.36,1076.67,1102.69,0.494031,3.81678,0.155235,0.982936,0.907667,10.393,0.00128609,0.000420033,3.06188,Tozeur
11933810B81607479948477,زغوان,407.07,2037,3338.7,667.24,8.20178,1.63903,0.613651,3.30651,47.5612,204.44,0.502222,13.7902,0.0338766,44249.4,44248.8,36917.4,7331.36,0.834315,108.702,0.0754519,0.800321,0.630556,2.75541,0.00565639,0.00380075,1.48823,Zaghouan
11933810B21220731511134,سليانة الجنوبية,492.971,2453,1357.25,272.518,2.75321,0.553303,0,0.965633,60.3006,128.161,0.259976,4.61699,0.00936565,28145,28145,14859.3,13285.7,0.527956,57.0926,0.0482236,0.901969,0.789272,5.42411,0.00229944,0.00241748,0.951172,Siliana
11933810B70280449703815,سيدي بوزيد الغربية,422.25,2076,3798.52,772.327,8.99589,1.82973,0.699133,1.79398,90.023,236.293,0.559603,9.96297,0.023595,68894.4,68894.4,60253.8,8640.57,0.874582,163.16,0.0551354,0.831585,0.577797,4.45377,0.0064354,0.00591761,1.0875,Sidi Bouzid
11933810B49417994468433,غمراسن,687.344,3302,1433.09,298.311,2.08496,0.434006,0,1.00638,41.457,152.173,0.221393,3.95434,0.00575308,13830,13198.7,10151.2,3047.44,0.76911,20.1209,0.103622,0.89572,0.702176,4.43406,0.00242792,0.00118791,2.04386,Tataouine
11933810B60005514770048,قابس الجنوبية,292.663,1418,3811.78,786.154,13.0245,2.68814,0,4.2633,57.2441,133.71,0.456875,20.4159,0.0697588,78942.9,78942.9,73195.1,5747.76,0.927191,269.739,0.0482853,0.869694,0.440352,2.98442,0.00645787,0.00678071,0.952389,Gabès
11933810B64556610249653,الشابة,118.456,584,1236.05,250.698,10.4347,2.11653,0.645941,5.35791,31.8951,61.2495,0.517066,9.12721,0.0770517,23858.6,23858.6,21070.4,2788.2,0.883136,201.414,0.0518075,0.811263,0.478685,2.31711,0.0020941,0.00204931,1.02186,Mahdia
11933810B13305423353951,طبرقة‎,372.116,1874,1704.79,338.358,4.58134,0.909707,0,1.9186,49.6027,136.565,0.366996,6.35059,0.0170661,50502.8,50502.4,37221.1,13281.3,0.737016,135.718,0.0337563,0.840855,0.664576,3.04701,0.00288823,0.00433788,0.665817,Jendouba
11933810B30023985357701,سوق الجديد,344.556,1691,675.36,137.569,1.96008,0.399385,0,0.959318,23.3031,119.39,0.346504,0.814244,0.00236317,23115,23115,13004.9,10110.1,0.562619,67.0861,0.0292174,0.779499,0.788466,2.76172,0.00114419,0.00198543,0.57629,Sidi Bouzid
11933810B8106113048091,سوق الأحد,1664.05,8076,1409.46,290.893,0.847004,0.174525,0,0,41.7119,52.2154,0.0313784,10.3193,0.00620131,17186.4,13836,10220.9,3615.02,0.738722,10.3281,0.08201,0.989037,0.679186,10.0933,0.00238789,0.00147621,1.61758,Kébili
11933810B8352609818393,سوسة سيدي عبد الحميد,11.8837,59,3272.92,659.225,275.412,55.4732,53.2681,75.2505,151.818,11.8837,1,11.4808,0.966093,48143.3,48143.3,48143.3,0,1,4051.19,0.0679829,0.239218,0.186525,0.473308,0.00554494,0.00413521,1.34091,Sousse
11933810B4615556416921,سوسة المدينة,7.046,35,2573.19,518.029,365.199,73.5197,70.9304,98.4527,113.794,7.046,1,7.046,1,41873,41873,41873,0,1,5942.81,0.0614522,0.15089,0.137459,0.266862,0.00435946,0.00359664,1.21209,Sousse
11933810B69163376090757,سكرة,28.6041,144,5948.26,1181.62,207.951,41.3073,38.8551,63.6828,103.744,28.6041,1,28.207,0.986116,143488,143488,143488,0,1,5016.33,0.0414549,0.243676,0.20606,0.438182,0.0100775,0.0123247,0.817664,Ariana
11933810B55515778364888,ساقية سيدي يوسف,724.996,3617,1450.99,290.964,2.00138,0.401159,0,0.783473,43.8812,138.558,0.191115,6.61842,0.00912891,16806.5,16804,7470.56,9333.44,0.44457,23.1815,0.0863351,0.924491,0.827343,5.34918,0.00245825,0.00144358,1.70289,El Kef
11933810B89439185484115,ساقية الزيت,92.5037,454,7145.56,1456.68,77.2462,15.7391,3.82494,42.1899,121.995,77.4362,0.837114,36.4908,0.394479,92068.1,92068.1,90936.3,1131.83,0.987707,995.292,0.0776116,0.646925,0.297177,1.3304,0.0121059,0.00790809,1.53083,Sfax
11933810B13645243771423,ساقية الدائر,114.551,562,6288.9,1282.31,54.9006,11.1902,6.04119,30.4559,50.4397,112.718,0.983998,39.1521,0.341789,126299,126299,126117,181.307,0.998564,1102.56,0.0497938,0.524067,0.329076,1.03887,0.0106546,0.0108483,0.982143,Sfax
11933810B90990960542190,رواد,55.185,278,5058.12,1004.23,91.6576,18.1947,11.9533,48.8106,66.3242,55.185,1,30.175,0.546798,176982,176982,176982,0,1,3207.07,0.0285799,0.489149,0.368945,0.931137,0.00856941,0.0152017,0.563716,Ariana
11933810B4282823233173,دوز الشمالية,2636.61,12701,2963.74,613.967,1.12408,0.233347,0,0,67.9221,85.1406,0.0322917,16.1582,0.00612839,22508.7,18142.1,16586.9,1555.24,0.914274,8.53701,0.131671,0.989755,0.591617,10.9692,0.00502114,0.00193336,2.5971,Kébili
11933810B49944749177942,دوز الجنوبية,5185.6,24902,870.255,180.423,0.167822,0.0349472,0,0,23.1675,121.124,0.0233578,2.48778,0.000479748,20848.7,11981.3,5880.68,6100.63,0.490821,4.02051,0.0417414,0.987736,0.882378,11.5444,0.00147437,0.00179078,0.823315,Kébili
11933810B69098282317118,دوار هيشر,8.74532,44,1759.53,349.739,201.197,39.9893,35.5454,75.6124,87.9489,8.74532,1,7.15546,0.818205,98371.9,98371.9,98371.9,0,1,11248.5,0.0178865,0.371673,0.298875,0.652057,0.00298097,0.00844954,0.352797,Manouba
11933810B9429743875970,دار شعبان الفهري,67.4504,338,1440.74,287.68,21.3599,4.26254,1.322,9.2886,61.3545,54.8819,0.813663,6.59056,0.0977097,41527.9,41527.9,40454.5,1073.35,0.974154,615.68,0.0346932,0.734803,0.419932,2.28749,0.00244088,0.00356699,0.684296,Nabeul
11933810B96031064721664,حي التضامن,3.37882,17,635.813,126.372,188.176,37.4008,36.8287,48.8033,54.2036,3.37882,1,3.37882,1,69843.9,69843.9,69843.9,0,1,20671.1,0.00910334,0.126065,0.110616,0.222034,0.00107719,0.00599917,0.179556,Ariana
11933810B92430147648185,حمام سوسة,18.5132,92,3069.7,617.71,165.812,33.3663,34.0613,53.5847,69.1239,18.5132,1,16.2989,0.880396,60196.9,60196.9,60196.9,0,1,3251.57,0.0509944,0.28162,0.2197,0.494509,0.00520065,0.00517055,1.00582,Sousse
11933810B65786338139889,حلق الوادي,20.6703,104,3584.19,712.325,173.398,34.4634,22.7394,84.4619,121.457,20.6703,1,13.912,0.673043,56230.6,56230.6,56230.6,0,1,2720.36,0.063741,0.48262,0.283525,0.899199,0.00607229,0.00482987,1.25724,Tunis
11933810B70107776875396,جرزونة,6.7202,34,1278.18,252.629,190.2,37.5936,34.4245,63.0709,75.4976,6.7202,1,6.7202,1,24092.8,24092.8,24092.8,0,1,3585.13,0.0530525,0.273417,0.243498,0.482553,0.00216548,0.00206942,1.04642,Bizerte
11933810B38507486646045,جدليان,273.22,1354,333.228,67.2686,1.21963,0.246106,0,0.675034,25.2811,52.8758,0.193528,1.00967,0.00369544,11536.3,11536.3,5399.16,6137.18,0.468013,42.2237,0.0288851,0.898516,0.821347,4.91302,0.00056455,0.000990901,0.569734,Kasserine
11933810B63287447977470,جبل الجلود,4.57534,23,1239.25,246.519,270.854,53.8804,55.1138,61.8707,66.5015,4.57534,1,4.57534,1,19603.5,19603.5,19603.5,0,1,4284.61,0.0632156,0.0811495,0.082116,0.156648,0.00209952,0.00168382,1.24688,Tunis
11933810B92881576006474,تينجة,57.6209,291,494.372,97.8563,8.57973,1.69887,0,4.7138,20.9144,25.1435,0.436361,2.7707,0.0480849,32355.9,32355.9,29894.1,2461.72,0.923917,561.53,0.0152792,0.807087,0.452083,2.18564,0.000837558,0.00277917,0.30137,Bizerte
11933810B62164441904454,توزر,815.875,3958,3239.22,667.468,3.97024,0.818398,0,1.1209,68.2158,125.082,0.153311,16.2786,0.0199523,50880.9,50188.2,41355.4,8832.8,0.824006,62.3637,0.0636627,0.951245,0.580791,5.37403,0.00548784,0.00437036,1.25569,Tozeur
11933810B67504768334789,تمغزة,884.751,4311,1283.62,263.09,1.45082,0.297754,0,0.732283,23.3286,142.259,0.16079,3.68883,0.00416934,6284.91,4928.46,3556.11,1372.34,0.721547,7.10359,0.204238,0.925039,0.749376,4.39407,0.00217469,0.000539836,4.02842,Tozeur
11933810B41543815367913,تطاوين الجنوبية,1893.5,9070,2159.88,450.41,1.14068,0.238134,0,0,63.9042,152.705,0.0806473,10.425,0.00550568,62099.1,61081.8,38796.2,22285.6,0.635152,32.796,0.0347811,0.971672,0.697541,7.95092,0.00365923,0.00533393,0.686029,Tataouine
11933810B76558874378908,تاجروين,718.155,3573,1660.51,334.019,2.31219,0.464739,0,0.866996,57.9768,164.077,0.22847,5.43263,0.00756471,26637,26637,15535,11102,0.583212,37.0909,0.0623386,0.912483,0.773588,5.83681,0.00281322,0.00228795,1.22958,El Kef
11933810B84931460768485,بئر علي بن خليفة,1199.33,5876,1521.18,310.489,1.26836,0.258881,0,0.727261,38.0933,252.919,0.210884,3.87743,0.003233,53471.8,53471.8,22796.8,30675,0.426334,44.5847,0.0284483,0.883967,0.844253,5.11829,0.00257717,0.0045929,0.56112,Sfax
11933810B19780106503049,بئر الأحمر,242.839,1168,644.734,134.037,2.65499,0.551998,0,1.35682,19.0167,80.6712,0.332201,1.24704,0.00513527,9300.57,9300.57,7064.25,2236.32,0.75955,38.2994,0.0693219,0.82379,0.618422,2.70256,0.0010923,0.000798862,1.36732,Tataouine
11933810B69037134075078,بوفيشة,261.857,1308,2038.6,408.069,7.78515,1.55856,0.86533,3.14591,55.8704,169.967,0.649082,5.80394,0.0221645,27188.3,27187.1,23558.3,3628.85,0.866523,103.829,0.0749806,0.697407,0.691123,2.49585,0.00345377,0.00233531,1.47893,Sousse
11933810B70885239011208,بو عرقوب,128.904,646,2512.77,501.36,19.4934,3.88974,2.08699,8.52232,87.9353,108.549,0.842091,10.3747,0.0804838,31242.5,31242.5,29591.1,1651.46,0.947141,242.371,0.0804278,0.597472,0.575387,1.69104,0.0042571,0.00268354,1.58637,Nabeul
11933810B39767465855300,بني خلاد,113.395,569,1653.9,329.58,14.5853,2.90668,1.81923,6.13159,29.1162,100.045,0.882267,5.57903,0.0492,40388.6,40388.6,39529.4,859.18,0.978727,356.176,0.0409497,0.510562,0.475578,1.27602,0.00280202,0.00346913,0.8077,Nabeul
11933810B3817841111611,برقو,447.424,2230,678.353,136.097,1.51613,0.304194,0,0.720089,31.2449,98.7132,0.220626,1.80596,0.00403634,11930.1,11930.1,5761.97,6168.09,0.482979,26.6639,0.0568609,0.892007,0.825409,4.97801,0.00114926,0.00102472,1.12153,Siliana
11933810B17084695603021,برج العامري,172.267,865,1475.05,293.701,8.56255,1.70526,1.04413,3.50344,32.3211,118.487,0.68781,4.57865,0.0265787,19626.3,19626.3,17614.8,2011.45,0.897512,113.929,0.0751567,0.643977,0.607635,1.84136,0.00249901,0.00168578,1.48241,Manouba
11933810B61318752024090,الوردية,3.97841,20,1055.37,209.93,265.274,52.7684,60.6367,75.1321,82.3465,3.97841,1,3.77946,0.949994,31807.6,31807.6,31807.6,0,1,7995.06,0.0331798,0.248912,0.22392,0.449738,0.00178799,0.00273208,0.654444,Tunis
11933810B40616905411348,الوردانين,51.6256,256,901.855,181.85,17.4692,3.52287,2.1917,7.6009,31.7327,44.3638,0.859337,4.63752,0.0898298,22103.6,22103.6,21361.5,742.147,0.966424,428.153,0.0408012,0.560903,0.495745,1.50732,0.00152791,0.00189857,0.804771,Monastir
11933810B72032041676540,المنزه,9.73856,49,3470.9,689.827,356.408,70.8347,71.8013,81.5574,99.2953,9.73856,1,9.73856,1,44307.1,44307.1,44307.1,0,1,4549.66,0.0783373,0.0844654,0.0798918,0.153895,0.00588036,0.00380571,1.54514,Tunis
11933810B15261795399084,الكرم,9.53821,48,2738.2,544.11,287.076,57.0457,58.9447,67.4427,84.6952,9.53821,1,9.53821,1,66085.3,66085.3,66085.3,0,1,6928.47,0.0414343,0.113279,0.100254,0.2047,0.00463902,0.00567632,0.817258,Tunis
11933810B46924105449942,القلعة الكبرى,231.619,1151,3143.6,632.481,13.5723,2.73119,0.877238,5.42237,49.749,127.761,0.551601,14.6881,0.063415,67730.1,67730.1,60846.8,6883.27,0.898372,292.42,0.0464137,0.803816,0.493628,2.53644,0.00532585,0.0058176,0.915472,Sousse
11933810B31167158349382,القلعة الصغرى,102.719,510,2031.45,409.047,19.7768,3.98324,0.99416,11.9537,49.8472,58.8032,0.572466,11.477,0.111732,49945.3,49945.3,48378,1567.26,0.96862,486.232,0.0406736,0.78653,0.385504,2.10137,0.00344166,0.00429,0.802253,Sousse
11933810B49043051728800,القلعة الخصباء,205.25,1018,498.499,100.551,2.42874,0.489684,0,0.899549,39.5753,50.2123,0.24464,1.61408,0.00786396,6365.38,6365.38,4241.54,2123.84,0.666345,31.0128,0.078314,0.90164,0.719609,4.98438,0.00084455,0.000546747,1.54468,El Kef
11933810B67570722535168,الفوار‬,9714.14,46729,4193.4,869.718,0.43168,0.0897388,0,0,362.218,262.777,0.027051,12.4447,0.00128109,20964,11324.3,7626.64,3697.61,0.673479,2.15809,0.200029,0.992432,0.81258,32.1916,0.00710441,0.00180068,3.9454,Kébili
11933810B99487931603822,الفحص,931.139,4652,2592.63,518.602,2.78437,0.557316,0,1.14643,58.9911,259.921,0.279143,7.3984,0.00794555,47781.3,47781.3,29689.6,18091.8,0.621363,51.315,0.0542604,0.880657,0.753651,4.75175,0.00439241,0.00410413,1.07024,Zaghouan
11933810B8760132099835,الغريبة,428.74,2095,984.071,201.398,2.29526,0.469723,0,1.02657,35.2341,133.23,0.310748,3.06985,0.00716016,10564.5,10564.5,6045.41,4519.06,0.57224,24.6407,0.0931491,0.844333,0.785435,3.86324,0.0016672,0.000907423,1.83729,Sfax
11933810B5953362566301,السبيخة,1063.32,5289,2627.89,528.184,2.47139,0.496859,0,1.14179,42.2927,350.474,0.329602,4.82772,0.00454022,88952.5,88952.3,47952.6,40999.6,0.539083,83.6551,0.0295426,0.818139,0.816961,3.31587,0.00445213,0.00764047,0.582704,Kairouan
11933810B1906058680343,الساحلين,42.5311,211,2511.47,506.199,59.0502,11.9027,6.66283,33.3364,65.0114,42.3294,0.995259,14.1088,0.33173,30824.4,30824.4,30790.8,33.5542,0.998911,724.75,0.0814766,0.513561,0.448707,1.10772,0.0042549,0.00264763,1.60706,Monastir
11933810B82782291879884,الدهماني,541.572,2694,1117.78,224.69,2.06395,0.414914,0,0.798673,41.014,142.098,0.262381,3.82001,0.00705356,25421.3,25421.3,15969.1,9452.27,0.628176,46.9399,0.0439701,0.883319,0.728847,4.81849,0.00189372,0.00218354,0.867274,El Kef
11933810B93810808295366,الحرائرية,23.8658,120,2914.2,579.564,122.108,24.285,16.6202,59.2529,77.1905,23.6669,0.991668,13.3249,0.558327,97287.6,97287.6,97217.6,70.0308,0.99928,4076.45,0.0299545,0.518928,0.27577,0.943823,0.00493721,0.00835641,0.590829,Tunis
11933810B26016099352541,الجريصة,171.551,852,879.091,176.965,5.12438,1.0318,0,1.63262,40.6632,59.1889,0.345023,4.42859,0.0258151,8526.25,8526.25,6373.17,2153.08,0.747477,49.7011,0.103104,0.879192,0.662609,3.71258,0.00148934,0.000732353,2.03364,El Kef
11933810B19311233217993,البقالطة,40.3839,200,911.658,184.056,22.5748,4.55829,2.76887,10.1334,36.7968,36.9504,0.91498,4.23938,0.104977,16752.5,16752.5,16452.8,299.727,0.982109,414.831,0.0544192,0.55247,0.489827,1.31173,0.00154452,0.00143894,1.07338,Monastir
11933810B52939615202666,أكودة,45.053,224,3669.01,738.005,81.4376,16.3795,12.6181,36.1666,65.9495,45.053,1,25.9459,0.575896,44059.6,44059.6,44059.6,0,1,977.95,0.0832738,0.443067,0.338607,0.838539,0.00621599,0.00378445,1.64251,Sousse
11933810B85991761590163,أريانة المدينة,18.6755,94,5065.25,1006.39,271.224,53.8856,67.4225,81.4655,91.1761,18.6755,1,16.689,0.893631,129471,129471,129471,0,1,6932.68,0.0391226,0.286377,0.210272,0.519453,0.00858147,0.0111208,0.771662,Ariana
11933810B91048903383845,Menzel Chaker,1628.82,8007,3265.46,664.546,2.0048,0.407825,0,0.997084,126.439,450.416,0.276529,4.68221,0.00287461,38095.7,38095.7,16781.6,21314.1,0.440511,23.3886,0.0857172,0.856841,0.887139,5.98539,0.0055323,0.00327219,1.6907,Sfax
11933810B64295465131340,El Hencha,525.359,2586,2915.58,592.545,5.54968,1.12745,0.69563,1.95177,50.8552,288.934,0.549975,8.94379,0.0170241,53066.4,53066.4,40745.2,12321.2,0.767815,101.01,0.054942,0.737996,0.728222,2.99573,0.00493953,0.00455808,1.08369,Sfax
11933810B39381734454792,Carthage,8.34485,42,1952.02,387.836,233.919,46.4766,43.9375,70.38,80.0154,8.34485,1,8.34485,1,26336.2,26336.2,26336.2,0,1,3155.98,0.0741192,0.189015,0.176707,0.33489,0.00330708,0.00226212,1.46194,Tunis
11933810B27500273818749,Bou Salem,283.064,1419,1237.06,246.66,4.37024,0.871781,0,1.3671,36.9669,133.63,0.472084,4.5848,0.016197,25890.4,25890.4,20629.6,5260.88,0.796802,91.4651,0.0477804,0.781906,0.65766,3.10013,0.00209581,0.00222383,0.94243,Jendouba
